name,e,a,r,i,o,t,n,s,h,l,d,g,space,in,th,ti,on,an,he,al,er,es,the,and,are,ion,ing,in_DD,th_DD,ti_DD,on_DD,an_DD,he_DD,al_DD,er_DD,es_DD,input_rate
Sireesha_3,0.10004650919060958,0.14070377349853516,0.09955249892340766,0.08421489927503797,0.08379492163658142,0.08826512949807304,0.0731665747506278,0.10851281881332397,0.08399474620819092,0.07143783569335938,0.11043434143066407,0.08797967433929443,0.09686676885040713,0.0,0.2796226143836975,0.8002185821533203,0.3117392063140869,0.4005894660949707,0.2368241548538208,0.0,0.19660263061523436,0.40015149116516113,0.42836248874664307,0.5120868682861328,0.0,0.5911157131195068,0.0,0.0,0.18365991115570068,0.6088168621063232,0.2159637212753296,0.3917880058288574,0.13233816623687744,0.0,0.10694646835327148,0.2566261291503906,0.310152807482728
